max_strain,LN,EQ_MKZ,EQ_HH,NL_MKZ,NL_HH
0.00291822,-0.228878173,-0.196523547,-0.196522142,0.721426222,1.214497554
0.00473279,-0.548188135,-0.673779941,-0.67377354,-0.720074445,-0.630501976
0.00472783,-0.318869919,-0.463561703,-0.463551256,-0.893430692,-0.730813037
0.0203294,1.421353316,0.471928973,0.471918882,0.434496227,0.215367267
0.0070445,-1.390749407,-1.438611777,-1.438606336,-0.850925712,-0.7149085
0.00431938,0.52493079,0.837636336,0.837668104,1.376052429,1.36429416
0.004743,0.673885526,0.660273905,0.660267855,1.555544636,1.852643272
0.0104533,0.35188504,0.403468579,0.403467773,1.265769878,1.446629037
0.00346106,-0.835211009,-0.894256695,-0.894256721,-0.87009148,-0.674467914
0.00302806,0.741077911,0.702634795,0.70263477,1.023134182,1.301591153
0.00605899,-0.53481851,-0.46338165,-0.463378916,-0.008940153,0.743178901
0.00800024,1.268181992,0.599807975,0.599782062,0.773686521,1.299465042
0.00658638,1.009977881,0.984778801,0.984775879,1.029223369,1.535756936
0.00809157,-0.143328019,-0.037799306,-0.03780647,1.100170742,1.162442277
0.00628231,-0.377981572,-0.186993632,-0.187005025,0.208362205,0.346425457
0.00579025,0.908200144,1.098498757,1.0984755,1.826331869,1.976945812
0.00643367,0.183884903,-0.413331627,-0.413347781,-0.039471919,-0.011556308
0.00541409,-1.047597837,-1.084271869,-1.084269434,-1.047926267,-0.706371424
0.0252195,1.493535181,0.642194354,0.642193662,1.754679973,1.548813548
0.00661987,0.631302565,0.51724306,0.517246582,0.868834641,1.156333548
0.00819314,1.967398153,2.023274952,2.023270058,2.328149604,2.705577834
0.00464435,1.339981083,0.957356768,0.957351138,1.884451107,1.807497156
0.0031582,2.444256758,2.403071342,2.403073774,2.496760922,2.628429788
0.00318039,-0.427778195,-0.279671796,-0.279681239,0.702624013,0.748508524
0.00673796,-1.026782505,-1.029551648,-1.029558806,-0.991162536,-0.995830675
0.00648373,0.309276789,0.315746697,0.315747299,0.903414023,0.83875911
0.00426544,0.096403276,0.102385898,0.1023882,1.471634491,2.013823367
0.0575553,1.93793369,2.078043663,1.73015919,2.347487793,2.364527352
0.00344572,0.324760192,0.209758996,0.209771126,0.505848077,1.323928487
0.00599936,-0.48970108,-0.56896824,-0.568972287,0.825826409,1.23908792
0.00416336,-2.046339976,-2.02994098,-2.029941296,-1.483048517,-1.019299234
0.00703086,0.541613507,0.422611472,0.422615374,0.90967919,1.312183563
0.00624174,1.274899936,1.283813075,1.283814903,1.965331344,2.569973053
0.034216,-0.048963747,0.213647436,0.173840082,0.869893243,0.733696589
0.00729547,1.282683522,1.342082655,1.34208157,1.40840207,1.385252945
0.00794102,-1.080061594,-1.022387744,-1.022389299,0.047132146,0.553289372
0.00310483,1.287231918,1.298942433,1.298947714,1.484117694,2.081818097
0.00627117,0.664157548,0.14555569,0.145559891,0.370977212,0.392589965
0.00799293,1.438089782,1.438783917,1.438782691,1.138368043,1.605950182
0.00646214,0.95775629,0.617429856,0.617449313,0.534953914,1.140842366
0.00621181,0.958592074,0.506093399,0.506130346,-0.501194468,-0.408352304
0.0329847,1.987430767,1.888311178,1.805706835,2.420401262,2.964883399
0.00959055,1.003697033,1.018473257,1.018461104,0.695298586,1.061218076
0.00386652,-1.06591618,-1.172288226,-1.172279625,-0.613407829,-0.069174039
0.00599385,1.090494296,0.8752866,0.875287798,1.405481984,1.800513014
0.00443012,-1.666824341,-1.697749742,-1.697747971,-1.365929677,-0.602626149
0.00568728,1.051862629,0.976786529,0.976796991,1.865316977,2.219048134
0.00552011,1.164765046,1.271274424,1.271260353,1.991565617,2.256493415
0.00423127,-0.586906615,-0.619856778,-0.619857365,0.352223716,0.890789192
0.00424123,-0.615203372,-0.617910121,-0.617909782,0.231348846,0.285167861
0.00261771,-0.148103433,-0.167222585,-0.167224893,1.109062113,2.525175352
0.00202583,-0.335657933,-0.233352649,-0.233358549,0.578364021,1.401276762
0.00345835,-0.071024673,-0.14957218,-0.14957356,0.251485767,0.198815797
0.00394177,-0.320321251,-0.219540543,-0.219538693,1.056676002,1.134696144
0.0140316,1.803540034,1.801564112,1.801559885,1.591220696,1.78726073
0.0121126,0.73346523,0.501195543,0.501189565,0.642336146,0.803734829
0.00388697,-2.296769325,-2.260813746,-2.260813118,-1.787957463,-1.375687779
0.00647686,0.018036173,-0.240119763,-0.240118354,0.681942536,0.66963388
0.00556751,0.374615694,0.106122759,0.106113149,0.507752839,0.70244892
0.00521745,0.674395561,0.691466523,0.691476601,0.669712512,0.658571843
0.00645088,0.321498886,0.161112235,0.161115742,0.042164288,0.146335429
0.00390362,0.222033511,0.367769857,0.367765259,1.385757778,1.777762061
0.0449589,-0.227770028,-0.12365635,-0.226465378,0.487189908,0.568319454
0.00588393,0.135108707,0.110125421,0.110115436,0.96675676,1.838627521
0.00566687,1.597538259,0.833709877,0.833715037,0.736216011,0.885135561
0.00576687,-0.219210877,-0.251810762,-0.251811786,0.587709364,0.979691912
0.0175083,0.500433989,0.058146205,0.058164699,1.123220218,1.002687235
0.00765836,-0.550157157,-0.520505428,-0.52050985,0.370418526,0.870313341
0.0529351,2.841460577,0.052994268,-0.152426646,0.304811274,0.544216319
0.00557936,1.539897744,1.477428739,1.477430544,2.420122879,2.600113395
0.00445486,-0.236921361,-0.253083647,-0.253087022,-0.070794674,0.234932183
0.00797829,0.804544346,0.826501594,0.826506387,1.68221951,2.317681485
0.00668966,-0.884189326,-0.755935676,-0.75592919,1.206399123,1.269394277
0.0018797,0.674055618,0.748972359,0.748978959,1.561082935,1.940290968
0.0307941,2.636236661,1.625828136,1.563506817,2.321980294,2.009434342
0.0326505,0.075994697,-0.294317509,-0.340017902,2.069251428,1.741264279
NaN,0.938729672,0.423459589,0.408152714,1.233388355,0
0.00575157,1.845240841,1.751624567,1.751616738,2.176637105,2.483075913
0.00423094,-0.528008093,-0.500054791,-0.50005751,0.905476331,1.181816308
0.0830001,2.29190894,-0.047350621,-0.000969748,-0.176457566,0.471727862
0.0229675,0.463931949,-0.165967013,-0.165970638,0.022405558,0.074528349
0.00568514,-0.521616735,-0.862953822,-0.86294537,-0.905313799,-0.921302852
0.00834408,1.210700644,1.241959639,1.241944291,1.464005955,1.470939727
0.0130044,0.045899728,0.142798811,0.142794043,1.653469214,1.782548665
0.00205958,-0.102157576,-0.14029122,-0.140290652,0.982406008,1.281020806
0.00190734,0.109875632,0.195125473,0.1951315,1.035984371,1.554871845
0.00813963,0.437205026,0.357439765,0.357438209,0.14053071,0.988051572
0.00261798,-0.49306012,-0.466292925,-0.466291231,0.984567973,1.44281424
0.00175518,0.505191229,0.583360673,0.58335642,0.924683175,1.420323244
0.0169504,3.229271394,2.297611475,2.297605867,2.335540568,2.384182051
0.0063199,1.200929809,1.198710569,1.198709915,1.15185899,1.125379338
0.00371207,-0.063959807,-0.280341831,-0.280329683,-0.248024321,-0.320679112
0.00484259,0.027729647,-0.08730915,-0.087315145,0.579109758,0.814841341
0.00269024,-0.453585186,-0.533302655,-0.533291366,-0.719468409,-0.100984958
0.00449784,0.505744027,0.59885723,0.598866228,1.250182861,1.229083832
0.00746882,1.699475901,1.620808224,1.620804837,2.605986637,2.673055447
0.00743618,-0.379163886,-0.341381309,-0.341393917,1.134336339,1.118320681
0.0115877,0.316243674,0.564719669,0.564709047,2.420110936,2.553441036
0.00208891,-0.076115436,-0.147005281,-0.146997759,0.437747359,0.680331006
0.00367883,0.952503355,0.419176067,0.419161189,0.10606984,0.397557361
0.0028254,2.127355408,2.082680124,2.082681145,2.196804048,2.286228121
0.104862,2.105024207,-0.682606584,0.414575976,-0.122016373,0.969806744
0.00524941,-0.059314643,0.018554253,0.018553921,1.509875297,2.022923043
0.00959984,0.224975231,-0.236048959,-0.236045141,-0.21783058,-0.2305585
0.00250767,-0.370291188,-0.431172636,-0.431172459,0.153851481,0.845371161
0.00602178,0.707142843,0.772685222,0.772679917,0.927004081,1.163949386
0.0110997,1.486747279,1.378995483,1.378993045,1.475182696,1.448072389
0.0168956,1.744871512,1.641492422,1.641499027,1.999354946,2.075108534
0.0139601,0.409751453,0.348711833,0.348714273,0.752511012,0.824699327
0.00724352,2.187911213,2.419196829,2.419239362,2.592111454,2.86978277
0.0113541,0.995924288,1.000452603,1.000452523,1.506484338,1.49892701
0.00587349,-0.658998482,-0.742364529,-0.742365364,-0.336802387,0.523256674
0.00759239,-0.430643754,-0.456199623,-0.45619737,0.326709347,1.099400421
0.00607826,1.284732647,1.18527575,1.185277785,0.564401163,0.980649904
0.00300884,-0.069315108,-0.076291632,-0.076292753,0.035158252,0.225594704
0.00641836,1.271334111,1.218880965,1.218878638,1.22289887,1.238235025
0.0060384,-0.033452485,0.162351687,0.162345027,0.998354176,1.21091888
0.00509199,0.545718505,0.550937626,0.550937759,1.786999164,1.755914956
0.00216138,2.144014907,2.022204942,2.022207426,2.639141028,2.923700189
0.00610789,-0.140001417,-0.15350577,-0.153507749,-0.071782477,0.747597684
0.00492992,0.062249146,-0.075514865,-0.075507953,-0.344630061,-0.177214716
0.00382015,0.237410371,0.177335846,0.177340744,0.720438398,0.80306464
0.00381341,-0.784240647,-0.992705213,-0.99269409,-0.760202012,-0.516248089
0.110509,1.718400095,-0.918961794,0.003410518,-0.970302489,-0.636553309
0.00855614,-1.174170769,-1.195894576,-1.195899305,-0.415060674,-0.279091178
0.051726,1.998683788,1.437272873,1.093615065,2.070890012,2.248735285
0.0239891,1.552125798,0.588480368,0.587862908,1.256213956,0.85105305
0.0066273,-0.735413635,-0.785920631,-0.785910894,1.098748839,1.350706452
0.00437189,-0.528960404,-0.493749151,-0.493749388,0.630394157,1.157516694
0.00522591,-1.15714769,-1.010003782,-1.010007613,-0.560358615,-0.388316694
0.00648784,-1.611327109,-1.6156615,-1.615662575,-0.79963519,-0.701394095
0.00360832,-0.688108941,-0.677738083,-0.677733186,-0.257667262,0.384792215
0.00316349,0.005596448,0.024866353,0.02486841,0.609709874,1.327112412
0.00286779,-0.286140493,-0.35022485,-0.350224244,0.664175161,1.232717162
0.00467158,-1.639756087,-1.634244051,-1.634242724,-0.708514842,0.194914393
0.00520087,0.668715336,0.651161981,0.651159224,1.590344899,1.645385911
0.00140808,0.031487958,0.0573975,0.057399348,0.275785812,0.348137937
0.00307661,1.222800237,0.919980823,0.919987052,0.565507869,1.263304677
0.00799835,0.458112853,0.60169859,0.601696539,2.015145635,2.57181369
0.00823798,-0.381359307,-0.363256443,-0.363258541,0.736042337,1.280026099
0.0203004,0.838086254,0.566290996,0.56628369,0.413041982,0.824900552
0.0048209,-0.062328565,0.030364764,0.030366494,0.938530251,0.957408065
0.00760685,1.932391253,1.893399138,1.893392527,1.805994961,2.313749484
0.00947288,0.362090133,0.11229868,0.112301176,0.055179119,0.624867425
0.0462386,2.163305968,2.332889612,2.1065575,2.803322767,3.249450231
0.00766692,1.771876043,1.262487721,1.262480909,1.917362826,1.947412536
0.00477443,0.569680748,0.448277265,0.448299991,1.503116589,1.911530131
0.00300235,1.647998782,1.658973405,1.658976791,2.519950185,2.599600744
0.00349322,2.002321682,1.904979739,1.904983496,1.567654096,1.82416337
0.00549442,1.179499538,1.077413515,1.077416409,1.185656644,1.290516199
0.00648,1.516821708,1.525560986,1.525562667,2.568387699,2.645549141
0.00546768,0.416881951,0.474893475,0.474890272,1.222072955,1.329932531
0.00345901,1.364670496,1.372604496,1.37260294,1.909423738,2.15662249
0.00857992,0.308593728,0.203020102,0.203012186,1.280338183,1.275012747
0.00505749,-0.155634889,-0.219017334,-0.219009967,-0.343094253,0.321511515
0.00303681,1.719150313,1.241189518,1.241192876,1.457449012,1.553684974
0.00210685,0.66606761,0.700282713,0.700283285,2.187947812,2.862746548
0.00857526,1.591577526,1.48492299,1.484926453,2.246202717,2.26880986
0.00793252,-0.078240527,-0.245678872,-0.245670409,0.427797075,0.824678176
0.0577518,4.134510987,3.143065665,2.949442872,2.153407687,2.563684844
0.0176907,2.341037584,2.110421008,2.110423761,2.676527491,2.623366736
0.0040589,1.157238849,1.18108006,1.181082235,1.331200551,1.702053782
0.0202205,0.030674689,-0.310385001,-0.310388832,-0.211514245,-0.080284881
0.00261183,-0.562042194,-0.609711472,-0.60971104,0.210270775,0.597107681
0.0186903,1.394461552,0.653877494,0.653874784,1.155871197,1.140942027
0.0034114,0.374256465,0.361647955,0.36164219,0.84875107,1.206401559
0.0110768,0.574828356,0.657599037,0.65759887,1.01885035,1.14153773
0.00430846,-0.470923104,-0.456592461,-0.456591674,1.04505867,1.337897343
0.0819206,3.599499864,0.626632405,0.926200134,0.481291434,1.339110988
0.00531189,-0.588143793,-0.782747327,-0.782752282,-0.590666156,-0.370245295
0.00784971,-1.222605948,-1.235706322,-1.235706453,-0.514408394,0.721500482
0.00239586,-1.382315352,-1.39807368,-1.398074402,-0.690052427,-0.272742808
0.00273378,-0.249173684,-0.365903349,-0.36590416,0.565619782,1.100367343
0.00817551,1.33043195,1.113181694,1.113181233,1.280990873,1.484561914
0.00608919,0.424699988,0.370741689,0.370737702,1.24790751,1.889749298
0.0456234,1.246013613,0.801577556,0.613109272,0.466987971,0.610066601
NaN,1.543503796,1.736379578,1.736381613,2.62904828,0
0.00876954,-1.194444816,-1.169211507,-1.169203467,-0.685639355,-0.383124878
0.00458174,-0.193484904,-0.095938863,-0.095935071,1.066467351,1.559125985
0.0024602,-0.492998874,-0.471647463,-0.471649413,0.131711529,1.116735545
0.00347873,0.010432642,-0.097733645,-0.097726403,0.996799744,1.748215089
0.0045015,0.362303406,0.2311827,0.231198716,1.29235111,1.349209374
0.00820789,-0.094778662,-0.186512266,-0.186512316,0.092988086,0.774814021
0.0197778,1.66401657,1.407301372,1.407295291,1.869114743,1.989199155
0.0160753,0.95519223,0.436477099,0.436472756,1.698920292,1.794580728
0.0033938,-1.180210991,-1.180210991,-1.180210991,-0.596500729,-0.301420226
0.00277741,-0.283146335,-0.50780697,-0.507797925,0.058950739,0.543784273
0.00207195,0.835259504,0.878794293,0.878784906,1.657787249,1.966530506
0.00942549,2.547412244,1.400908344,1.400912318,1.749895719,1.790380496
0.00658553,-0.31213039,-0.291666279,-0.291661323,-0.495573689,-0.312009862
0.00692759,-0.107788797,-0.173724567,-0.173724011,0.662544047,1.583836708
0.00314091,0.760843503,0.402939457,0.402931468,0.723775504,1.266486514
0.00275656,1.379402322,1.254342628,1.254348104,1.120279997,1.23576557
0.0041625,1.18065422,1.031964139,1.031961795,0.969918807,1.233350363
0.00318896,0.318273728,0.301861991,0.301870435,2.063465197,2.151861512
0.00458977,-0.236661333,-0.273042145,-0.273035387,1.100101101,1.204353572
0.00339576,-0.26652784,-0.26652784,-0.26652784,1.3141409,2.13918203
0.00280523,0.337595588,0.281801275,0.281803243,1.599478749,1.668373033
0.00312471,-0.6689478,-0.698841743,-0.698843526,0.31956398,1.034509109
0.00812924,0.481175689,0.464518519,0.464522716,1.238326366,1.748944508
0.00353585,1.095673748,1.062919438,1.062914628,0.722470347,0.784313294
0.00822456,-0.244657913,-0.27113641,-0.271135465,0.735112551,1.456504271
0.0164977,0.962901567,1.166899698,1.166891383,1.767813656,1.527127237
0.00518423,-0.250204026,-0.282003657,-0.281999252,0.44583866,0.752559795
0.00720526,-0.43425713,-0.360695056,-0.360699486,1.05789665,1.407466655
0.00298715,0.073945989,0.077553246,0.077549638,0.813203822,1.256080754
0.00509865,0.111577582,0.128474557,0.128474843,1.333306704,1.662220205
0.00691325,0.172330186,0.234452636,0.23445178,0.857681406,2.033400292
0.00510054,0.657103503,0.583252168,0.583253429,2.419909938,2.62910709
0.00528441,0.258490229,0.275201485,0.27520237,0.335563094,1.251629974
0.00353905,-0.690218774,-0.787732198,-0.787726963,-0.103496342,0.179460621
0.00430803,0.248630028,0.081677865,0.081682101,0.350967771,0.605074938
0.00239995,0.068534554,0.017516903,0.017506403,-0.320129816,0.119454663
0.00261647,-0.22620072,-0.249237295,-0.249237581,-0.3620548,-0.844692966
0.00159668,-0.19727777,-0.225428091,-0.225427153,0.217867989,0.451804377
0.00586908,0.659829046,0.630714489,0.630712341,1.240414796,1.43750929
0.00776426,1.401023092,1.441494457,1.441492672,0.896637041,1.585534757
0.00379568,0.496309415,0.323401498,0.32340596,0.808665777,1.374111254
0.00473191,-0.080223085,-0.05782997,-0.057828708,0.306448185,1.073002647
0.00545573,0.27949083,0.192762785,0.19276519,-0.034352362,0.619388877
0.0098561,0.678507843,0.174119514,0.174119706,0.014288658,0.185399382
0.0090456,1.151097105,1.068926336,1.068926765,2.100674258,2.070629847
0.00277971,-0.567092685,-0.520119167,-0.520125724,1.162785582,1.29454592
0.0219437,0.357023428,0.330240976,0.330239261,0.806418164,0.940354674
0.00313251,-0.30133785,-0.240275255,-0.240270725,1.168603562,1.692203101
0.00486982,0.771006742,0.730926702,0.730921544,1.376964003,1.360063938
0.0106135,0.057478324,-0.33603546,-0.336025024,0.648636436,0.865263366
0.0124729,2.92489626,3.030882455,3.030884466,2.100340536,2.408931198
0.00686348,-0.217821893,-0.156202502,-0.156197909,1.592049998,2.285305016
0.0161859,-0.339895821,-0.085874121,-0.085866301,0.792926498,1.311360613
0.00347398,0.69776774,0.376504845,0.376496751,1.569938671,2.032019126
0.00711257,-0.199557698,-0.218803424,-0.218803254,0.681081613,1.457251106
0.0064626,-0.439581704,-0.407719237,-0.407722546,0.233207296,0.523234246
0.00645374,0.846946783,0.648825261,0.648833173,0.196254254,0.271796576
0.0150559,-0.083256758,-0.097116405,-0.097110414,0.278521834,0.289823399
0.00299302,-0.027376429,-0.024522887,-0.024524545,0.894088823,1.216075336
0.00567658,1.873646652,1.413724273,1.413717531,1.324472344,1.781116703
0.00431736,-0.534028538,-0.755094872,-0.755101496,-0.585697567,-0.136815299
0.00698935,-0.069623132,-0.115648947,-0.115653273,0.797203221,2.138335282
0.00309477,-0.592553284,-0.666476185,-0.666475548,0.057152758,0.726267046
NaN,-0.341967186,-0.412146961,-0.412145948,-0.333863006,0
0.00637315,0.457417296,0.521850216,0.521840702,1.580738192,1.658978944
0.00519231,0.486863517,0.24033354,0.240339978,0.727306733,1.200903335
0.00759031,-0.652725889,-0.63689704,-0.636901555,0.25497975,0.971483517
0.056606,0.57181808,1.331424624,0.80817997,2.119140691,1.873219658
0.00170562,-0.276118157,-0.276118157,-0.276118157,0.691761003,0.929804469
0.0235659,0.966055912,0.979866642,0.979867685,1.844948807,1.962468456
0.00390356,0.554800864,0.478070424,0.478067925,0.135948849,0.608886603
0.00195288,0.50932581,0.443598772,0.443593195,0.477558745,0.758430017
0.00459698,-0.283701898,-0.283701898,-0.283701898,1.020443755,1.597781631
0.00420668,-0.113452751,-0.300553662,-0.300546879,0.192967037,0.008493999
0.00175582,-0.547786107,-0.486871712,-0.486877984,0.915970574,0.981109962
0.00551079,1.427598955,1.334714858,1.334707071,1.736304188,1.866201782
0.00646122,0.597337827,0.415413998,0.415410323,0.4818333,0.547527691
0.00318491,-1.338963314,-1.317620361,-1.317617661,-1.016202886,-0.461971777
0.00605688,-1.071320701,-1.110734703,-1.110740965,-0.618532215,-0.514494502
0.00426412,-0.397715799,-0.288576019,-0.288575698,1.188358643,1.274876793
0.0229304,0.437408223,-0.095059016,-0.095064689,1.786269159,1.638121794
0.00301644,0.021391329,-0.040968223,-0.040972237,0.498445359,1.054948712
